,Date,Open,High,Low,Close,Adj Close,Volume,MA50,MA200,Previous day close price,Change in price,Percent change in price,Previous day volume,Change in volume,Percent change in volume
0,2012-05-18,42.04999923706055,45.0,38.0,38.22999954223633,38.22999954223633,573576400,,,,,,,,
1,2012-05-21,36.52999877929688,36.65999984741211,33.0,34.029998779296875,34.029998779296875,168192700,,,38.22999954223633,-4.200000762939453,-0.10986138669186518,573576400.0,-405383700.0,-0.7067649575540416
2,2012-05-22,32.61000061035156,33.59000015258789,30.940000534057617,31.0,31.0,101786600,,,34.029998779296875,-3.029998779296875,-0.0890390504844879,168192700.0,-66406100.0,-0.3948215350606774
3,2012-05-23,31.3700008392334,32.5,31.36000061035156,32.0,32.0,73600000,,,31.0,1.0,0.032258064516129004,101786600.0,-28186600.0,-0.2769185727787351
4,2012-05-24,32.95000076293945,33.209999084472656,31.770000457763672,33.029998779296875,33.029998779296875,50237200,,,32.0,1.029998779296875,0.032187461853027344,73600000.0,-23362800.0,-0.317429347826087
5,2012-05-25,32.900001525878906,32.95000076293945,31.11000061035156,31.90999984741211,31.90999984741211,37149800,,,33.029998779296875,-1.1199989318847656,-0.033908536883954676,50237200.0,-13087400.0,-0.2605121304531304
6,2012-05-29,31.479999542236328,31.690000534057617,28.649999618530277,28.84000015258789,28.84000015258789,78063400,,,31.90999984741211,-3.0699996948242188,-0.09620807613614557,37149800.0,40913600.0,1.1013141389724845
7,2012-05-30,28.700000762939453,29.549999237060547,27.86000061035156,28.190000534057617,28.190000534057617,57267900,,,28.84000015258789,-0.6499996185302734,-0.022538128123828938,78063400.0,-20795500.0,-0.2663924451151244
8,2012-05-31,28.549999237060547,29.670000076293945,26.82999992370605,29.600000381469727,29.600000381469727,111639200,,,28.190000534057617,1.4099998474121094,0.05001773042567437,57267900.0,54371300.0,0.9494201812882959
9,2012-06-01,28.88999938964844,29.149999618530277,27.38999938964844,27.71999931335449,27.71999931335449,41855500,,,29.600000381469727,-1.880001068115238,-0.06351354877995752,111639200.0,-69783700.0,-0.6250824083296906
10,2012-06-04,27.200000762939453,27.649999618530277,26.440000534057617,26.899999618530277,26.899999618530277,35230300,,,27.71999931335449,-0.8199996948242116,-0.029581519305058812,41855500.0,-6625200.0,-0.15828744131595607
11,2012-06-05,26.700000762939453,27.76000022888184,25.75,25.8700008392334,25.8700008392334,42473400,,,26.899999618530277,-1.0299987792968786,-0.03828991798897108,35230300.0,7243100.0,0.20559291291870907
12,2012-06-06,26.06999969482422,27.170000076293945,25.520000457763672,26.809999465942383,26.809999465942383,61489200,,,25.8700008392334,0.9399986267089844,0.036335469509665375,42473400.0,19015800.0,0.4477108025258161
13,2012-06-07,27.0,27.350000381469727,26.149999618530277,26.309999465942383,26.309999465942383,26159500,,,26.809999465942383,-0.5,-0.018649757924656618,61489200.0,-35329700.0,-0.5745675663368526
14,2012-06-08,26.549999237060547,27.76000022888184,26.440000534057617,27.100000381469727,27.100000381469727,38034000,,,26.309999465942383,0.7900009155273438,0.030026641260482823,26159500.0,11874500.0,0.4539268716909728
15,2012-06-11,27.18000030517578,28.06999969482422,26.84000015258789,27.01000022888184,27.01000022888184,28219600,,,27.100000381469727,-0.09000015258788707,-0.0033210387941332575,38034000.0,-9814400.0,-0.25804280380711997
16,2012-06-12,27.479999542236328,27.770000457763672,26.959999084472656,27.399999618530277,27.399999618530277,15816800,,,27.01000022888184,0.3899993896484375,0.01443907391127719,28219600.0,-12402800.0,-0.43951012771265363
17,2012-06-13,27.65999984741211,28.100000381469727,27.100000381469727,27.270000457763672,27.270000457763672,17102800,,,27.399999618530277,-0.12999916076660512,-0.004744494984543324,15816800.0,1286000.0,0.08130595316372458
18,2012-06-14,27.649999618530277,28.31999969482422,27.3799991607666,28.290000915527344,28.290000915527344,16855000,,,27.270000457763672,1.0200004577636719,0.0374037565325116,17102800.0,-247800.0,-0.014488855625979347
19,2012-06-15,28.51000022888184,30.100000381469727,28.350000381469727,30.01000022888184,30.01000022888184,43563800,,,28.290000915527344,1.7199993133544957,0.06079884261899937,16855000.0,26708800.0,1.584621773954316
20,2012-06-18,29.959999084472656,32.08000183105469,29.40999984741211,31.40999984741211,31.40999984741211,42978900,,,30.01000022888184,1.3999996185302699,0.04665110322734689,43563800.0,-584900.0,-0.01342628512664179
21,2012-06-19,31.540000915527344,32.18000030517578,30.700000762939453,31.90999984741211,31.90999984741211,30849000,,,31.40999984741211,0.5,0.015918497371186557,42978900.0,-12129900.0,-0.2822291868800737
22,2012-06-20,31.920000076293945,31.93000030517578,31.149999618530277,31.600000381469727,31.600000381469727,15553600,,,31.90999984741211,-0.3099994659423828,-0.009714806249600305,30849000.0,-15295400.0,-0.4958150993549224
23,2012-06-21,31.670000076293945,32.5,31.51000022888184,31.84000015258789,31.84000015258789,21875300,,,31.600000381469727,0.23999977111816406,0.007594929374080017,15553600.0,6321700.0,0.4064460960806502
24,2012-06-22,32.40999984741211,33.45000076293945,32.060001373291016,33.04999923706055,33.04999923706055,74834000,,,31.84000015258789,1.2099990844726562,0.03800248362669412,21875300.0,52958700.0,2.4209359414499456
25,2012-06-25,32.86000061035156,33.02000045776367,31.549999237060547,32.060001373291016,32.060001373291016,24352900,,,33.04999923706055,-0.9899978637695312,-0.02995455027603755,74834000.0,-50481100.0,-0.6745743913194537
26,2012-06-26,32.689998626708984,33.439998626708984,32.5,33.099998474121094,33.099998474121094,24858700,,,32.060001373291016,1.0399971008300781,0.03243908472494628,24352900.0,505800.0,0.020769600335073024
27,2012-06-27,32.459999084472656,32.900001525878906,31.899999618530277,32.22999954223633,32.22999954223633,28568000,,,33.099998474121094,-0.8699989318847656,-0.026283956857731106,24858700.0,3709300.0,0.14921536524436108
28,2012-06-28,31.959999084472656,32.189998626708984,30.899999618530277,31.36000061035156,31.36000061035156,17713300,,,32.22999954223633,-0.8699989318847692,-0.026993451574352845,28568000.0,-10854700.0,-0.3799600952114254
29,2012-06-29,31.920000076293945,31.989999771118164,30.76000022888184,31.100000381469727,31.100000381469727,19526900,,,31.36000061035156,-0.2600002288818324,-0.00829082346369625,17713300.0,1813600.0,0.10238634246583067
30,2012-07-02,31.25,31.729999542236328,30.549999237060547,30.770000457763672,30.770000457763672,14122000,,,31.100000381469727,-0.3299999237060547,-0.01061092989255008,19526900.0,-5404900.0,-0.27679252723166503
31,2012-07-03,30.90999984741211,31.440000534057617,30.799999237060547,31.200000762939453,31.200000762939453,8763600,,,30.770000457763672,0.43000030517578125,0.013974660343798906,14122000.0,-5358400.0,-0.37943634046169095
32,2012-07-05,31.31999969482422,31.6299991607666,31.020000457763672,31.46999931335449,31.46999931335449,10032100,,,31.200000762939453,0.2699985504150355,0.008653799481176616,8763600.0,1268500.0,0.144746451230088
33,2012-07-06,31.440000534057617,31.899999618530277,31.26000022888184,31.729999542236328,31.729999542236328,10945600,,,31.46999931335449,0.2600002288818395,0.008261844123126805,10032100.0,913500.0,0.0910577047676957
34,2012-07-09,32.099998474121094,32.880001068115234,31.989999771118164,32.16999816894531,32.16999816894531,17785200,,,31.729999542236328,0.4399986267089844,0.01386695975596508,10945600.0,6839600.0,0.6248720947229938
35,2012-07-10,32.43000030517578,32.47999954223633,31.15999984741211,31.46999931335449,31.46999931335449,14269500,,,32.16999816894531,-0.6999988555908239,-0.021759368835356452,17785200.0,-3515700.0,-0.19767559543890423
36,2012-07-11,31.479999542236328,31.559999465942383,30.549999237060547,30.96999931335449,30.96999931335449,13030300,,,31.46999931335449,-0.5,-0.015888147788672535,14269500.0,-1239200.0,-0.08684256631276499
37,2012-07-12,30.700000762939453,31.399999618530277,30.600000381469727,30.809999465942383,30.809999465942383,11300700,,,30.96999931335449,-0.15999984741210582,-0.0051662851456090175,13030300.0,-1729600.0,-0.13273677505506398
38,2012-07-13,31.040000915527344,31.06999969482422,30.559999465942383,30.71999931335449,30.71999931335449,8108300,,,30.809999465942383,-0.09000015258789418,-0.002921134506587042,11300700.0,-3192400.0,-0.28249577459803377
39,2012-07-16,30.5,30.5,28.209999084472656,28.25,28.25,24672100,,,30.71999931335449,-2.4699993133544886,-0.08040362527875256,8108300.0,16563800.0,2.042820319919095
40,2012-07-17,28.479999542236328,28.59000015258789,27.149999618530277,28.09000015258789,28.09000015258789,30438600,,,28.25,-0.15999984741210938,-0.005663711412818073,24672100.0,5766500.0,0.23372554423822867
41,2012-07-18,28.309999465942383,29.290000915527344,28.149999618530277,29.11000061035156,29.11000061035156,16841800,,,28.09000015258789,1.0200004577636683,0.03631187085165233,30438600.0,-13596800.0,-0.446695971562424
42,2012-07-19,29.40999984741211,29.5,28.6299991607666,29.0,29.0,13685100,,,29.11000061035156,-0.11000061035155895,-0.003778791069912968,16841800.0,-3156700.0,-0.18743245971333233
43,2012-07-20,29.0,29.46999931335449,28.71999931335449,28.76000022888184,28.76000022888184,11869100,,,29.0,-0.2399997711181605,-0.00827585417648824,13685100.0,-1816000.0,-0.13269906686834587
44,2012-07-23,28.1200008392334,29.0,28.01000022888184,28.75,28.75,12390700,,,28.76000022888184,-0.01000022888183949,-0.0003477131016083046,11869100.0,521600.0,0.04394604477171815
45,2012-07-24,28.81999969482422,29.450000762939453,28.100000381469727,28.450000762939453,28.450000762939453,11539800,,,28.75,-0.2999992370605469,-0.010434756071671214,12390700.0,-850900.0,-0.06867247209600746
46,2012-07-25,28.38999938964844,29.489999771118164,28.07999992370605,29.34000015258789,29.34000015258789,17230200,,,28.450000762939453,0.8899993896484375,0.03128293025593876,11539800.0,5690400.0,0.49311079914729894
47,2012-07-26,27.75,28.229999542236328,26.729999542236328,26.850000381469727,26.850000381469727,64597400,,,29.34000015258789,-2.489999771118164,-0.08486706742223848,17230200.0,47367200.0,2.749080103539135
48,2012-07-27,23.190000534057617,24.540000915527344,22.280000686645508,23.709999084472656,23.709999084472656,123102300,,,26.850000381469727,-3.1400012969970703,-0.1169460429193927,64597400.0,58504900.0,0.9056850585317675
49,2012-07-30,24.0,24.040000915527344,23.030000686645508,23.149999618530277,23.149999618530277,29285900,29.83899990081787,,23.709999084472656,-0.5599994659423793,-0.023618704663262324,123102300.0,-93816400.0,-0.7621011142765002
50,2012-07-31,23.3700008392334,23.3700008392334,21.61000061035156,21.709999084472656,21.709999084472656,56179400,29.5085998916626,,23.149999618530277,-1.4400005340576207,-0.06220304785253561,29285900.0,26893500.0,0.9183088107246149
51,2012-08-01,21.5,21.57999992370605,20.84000015258789,20.8799991607666,20.8799991607666,44604400,29.245599899291992,,21.709999084472656,-0.8299999237060547,-0.038231227946005975,56179400.0,-11575000.0,-0.20603637632299387
52,2012-08-02,20.770000457763672,20.84000015258789,19.81999969482422,20.040000915527344,20.040000915527344,56374500,29.02639991760254,,20.8799991607666,-0.8399982452392578,-0.0402298026341692,44604400.0,11770100.0,0.2638775546807042
53,2012-08-03,20.36000061035156,22.15999984741211,19.899999618530277,21.09000015258789,21.09000015258789,80647000,28.808199920654296,,20.040000915527344,1.0499992370605469,0.05239516911633424,56374500.0,24272500.0,0.4305581424225493
54,2012-08-06,21.38999938964844,22.149999618530277,21.299999237060547,21.920000076293945,21.920000076293945,27778900,28.58599994659424,,21.09000015258789,0.8299999237060547,0.03935514071602353,80647000.0,-52868100.0,-0.6555494934715489
55,2012-08-07,22.200000762939453,22.450000762939453,20.5,20.71999931335449,20.71999931335449,36782900,28.362199935913086,,21.920000076293945,-1.2000007629394567,-0.05474456016253548,27778900.0,9004000.0,0.3241309051114334
56,2012-08-08,20.709999084472656,21.149999618530277,20.21999931335449,20.71999931335449,20.71999931335449,29537400,28.199799919128417,,20.71999931335449,0.0,0.0,36782900.0,-7245500.0,-0.19698011847896713
57,2012-08-09,20.75,21.170000076293945,20.61000061035156,21.01000022888184,21.01000022888184,15610700,28.0561999130249,,20.71999931335449,0.29000091552735086,0.013996183645645255,29537400.0,-13926700.0,-0.47149376722392633
58,2012-08-10,21.40999984741211,21.81999969482422,21.1299991607666,21.809999465942383,21.809999465942383,25794700,27.900399894714354,,21.01000022888184,0.7999992370605433,0.038077069411965425,15610700.0,10184000.0,0.652373051817023
59,2012-08-13,22.149999618530277,22.450000762939453,21.399999618530277,21.600000381469727,21.600000381469727,24973100,27.77799991607666,,21.809999465942383,-0.20999908447265625,-0.009628568987384956,25794700.0,-821600.0,-0.03185150437880646
60,2012-08-14,21.40999984741211,21.600000381469727,20.25,20.3799991607666,20.3799991607666,39308800,27.647599906921386,,21.600000381469727,-1.220001220703125,-0.05648153699801517,24973100.0,14335700.0,0.5740456731443033
61,2012-08-15,20.63999938964844,21.40999984741211,20.399999618530277,21.200000762939453,21.200000762939453,47861100,27.554199905395507,,20.3799991607666,0.8200016021728516,0.04023560529636483,39308800.0,8552300.0,0.21756705877564309
62,2012-08-16,20.440000534057617,20.479999542236328,19.690000534057617,19.8700008392334,19.8700008392334,157565300,27.415399932861327,,21.200000762939453,-1.3299999237060547,-0.06273584320011338,47861100.0,109704200.0,2.2921370382210187
63,2012-08-17,20.01000022888184,20.07999992370605,19.0,19.049999237060547,19.049999237060547,129293400,27.27019992828369,,19.8700008392334,-0.8200016021728516,-0.041268322473029584,157565300.0,-28271900.0,-0.17942973484644142
64,2012-08-20,19.049999237060547,20.1299991607666,18.75,20.01000022888184,20.01000022888184,101186600,27.128399925231932,,19.049999237060547,0.9600009918212926,0.05039375486974684,129293400.0,-28106800.0,-0.21738773982275972
65,2012-08-21,19.57999992370605,19.979999542236328,19.09000015258789,19.15999984741211,19.15999984741211,70640600,26.97139991760254,,20.01000022888184,-0.8500003814697301,-0.042478779197756555,101186600.0,-30546000.0,-0.3018779166411363
66,2012-08-22,19.36000061035156,19.530000686645508,18.959999084472656,19.440000534057617,19.440000534057617,49892200,26.812199935913085,,19.15999984741211,0.2800006866455078,0.01461381465946765,70640600.0,-20748400.0,-0.293717777029074
67,2012-08-23,19.5,19.729999542236328,19.36000061035156,19.440000534057617,19.440000534057617,32813700,26.655599937438964,,19.440000534057617,0.0,0.0,49892200.0,-17078500.0,-0.34230801608267425
68,2012-08-24,19.520000457763672,19.68000030517578,19.25,19.40999984741211,19.40999984741211,29622200,26.47799991607666,,19.440000534057617,-0.030000686645507812,-0.0015432451554180382,32813700.0,-3191500.0,-0.09726120492355328
